period,scenario,nash_iteration,nash_curve_segment,reservoir_1 - asset_owner_1,reservoir_1 - asset_owner_2,reservoir_1 - asset_owner_3,reservoir_1 - asset_owner_4
3,2,4,85,0.0,0.0,0.0,0.0
3,2,4,86,0.0,0.0,0.0,0.0
3,2,4,87,0.0,0.0,0.0,0.0
3,2,4,88,0.0,0.0,0.0,0.0
3,2,4,89,0.0,0.0,0.0,0.0
3,2,4,90,0.0,0.0,0.0,0.0
3,2,4,91,0.0,0.0,0.0,0.0
3,2,4,92,0.0,0.0,0.0,0.0
3,2,4,93,0.0,0.0,0.0,0.0
3,2,4,94,0.0,0.0,0.0,0.0
3,2,4,95,0.0,0.0,0.0,0.0
3,2,4,96,0.0,0.0,0.0,0.0
3,2,4,97,0.0,0.0,0.0,0.0
3,2,4,98,0.0,0.0,0.0,0.0
3,2,4,99,0.0,0.0,0.0,0.0
3,2,4,100,0.0,0.0,0.0,0.0
3,2,4,101,0.0,0.0,0.0,0.0
3,2,4,102,0.0,0.0,0.0,0.0
3,2,4,103,0.0,0.0,0.0,0.0
3,2,4,104,0.0,0.0,0.0,0.0
3,2,4,105,0.0,0.0,0.0,0.0
3,2,4,106,0.0,0.0,0.0,0.0
3,2,4,107,0.0,0.0,0.0,0.0
3,2,4,108,0.0,0.0,0.0,0.0
3,2,4,109,0.0,0.0,0.0,0.0
3,2,4,110,0.0,0.0,0.0,0.0
3,2,4,111,0.0,0.0,0.0,0.0
3,2,4,112,0.0,0.0,0.0,0.0
3,2,4,113,0.0,0.0,0.0,0.0
3,2,4,114,0.0,0.0,0.0,0.0
3,2,4,115,0.0,0.0,0.0,0.0
3,2,4,116,0.0,0.0,0.0,0.0
3,2,4,117,0.0,0.0,0.0,0.0
3,2,4,118,0.0,0.0,0.0,0.0
3,2,4,119,0.0,0.0,0.0,0.0
3,2,4,120,0.0,0.0,0.0,0.0
3,2,4,121,0.0,0.0,0.0,0.0
3,2,5,1,750.0,750.0,750.0,750.0
3,2,5,2,203.067,203.067,203.067,203.067
3,2,5,3,158.204408,158.204408,158.204408,158.204408
3,2,5,4,146.80142,146.80142,146.80142,146.80142
3,2,5,5,121.585666,121.585666,121.585666,121.585666
3,2,5,6,105.165506,105.165506,105.165506,105.165506
3,2,5,7,101.304576,101.304576,101.304576,101.304576
3,2,5,8,100.211848,100.211848,100.211848,100.211848
3,2,5,9,100.211848,100.211848,100.211848,100.211848
3,2,5,10,0.0,0.0,0.0,0.0
3,2,5,11,0.0,0.0,0.0,0.0
3,2,5,12,0.0,0.0,0.0,0.0
3,2,5,13,0.0,0.0,0.0,0.0
3,2,5,14,0.0,0.0,0.0,0.0
3,2,5,15,0.0,0.0,0.0,0.0
3,2,5,16,0.0,0.0,0.0,0.0
3,2,5,17,0.0,0.0,0.0,0.0
3,2,5,18,0.0,0.0,0.0,0.0
3,2,5,19,0.0,0.0,0.0,0.0
3,2,5,20,0.0,0.0,0.0,0.0
3,2,5,21,0.0,0.0,0.0,0.0
3,2,5,22,0.0,0.0,0.0,0.0
3,2,5,23,0.0,0.0,0.0,0.0
3,2,5,24,0.0,0.0,0.0,0.0
3,2,5,25,0.0,0.0,0.0,0.0
3,2,5,26,0.0,0.0,0.0,0.0
3,2,5,27,0.0,0.0,0.0,0.0
3,2,5,28,0.0,0.0,0.0,0.0
3,2,5,29,0.0,0.0,0.0,0.0
3,2,5,30,0.0,0.0,0.0,0.0
3,2,5,31,0.0,0.0,0.0,0.0
3,2,5,32,0.0,0.0,0.0,0.0
3,2,5,33,0.0,0.0,0.0,0.0
3,2,5,34,0.0,0.0,0.0,0.0
3,2,5,35,0.0,0.0,0.0,0.0
3,2,5,36,0.0,0.0,0.0,0.0
3,2,5,37,0.0,0.0,0.0,0.0
3,2,5,38,0.0,0.0,0.0,0.0
3,2,5,39,0.0,0.0,0.0,0.0
3,2,5,40,0.0,0.0,0.0,0.0
3,2,5,41,0.0,0.0,0.0,0.0
3,2,5,42,0.0,0.0,0.0,0.0
3,2,5,43,0.0,0.0,0.0,0.0
3,2,5,44,0.0,0.0,0.0,0.0
3,2,5,45,0.0,0.0,0.0,0.0
3,2,5,46,0.0,0.0,0.0,0.0
3,2,5,47,0.0,0.0,0.0,0.0
3,2,5,48,0.0,0.0,0.0,0.0
3,2,5,49,0.0,0.0,0.0,0.0
3,2,5,50,0.0,0.0,0.0,0.0
3,2,5,51,0.0,0.0,0.0,0.0
3,2,5,52,0.0,0.0,0.0,0.0
3,2,5,53,0.0,0.0,0.0,0.0
3,2,5,54,0.0,0.0,0.0,0.0
3,2,5,55,0.0,0.0,0.0,0.0
3,2,5,56,0.0,0.0,0.0,0.0
3,2,5,57,0.0,0.0,0.0,0.0
3,2,5,58,0.0,0.0,0.0,0.0
3,2,5,59,0.0,0.0,0.0,0.0
3,2,5,60,0.0,0.0,0.0,0.0
3,2,5,61,0.0,0.0,0.0,0.0
3,2,5,62,0.0,0.0,0.0,0.0
3,2,5,63,0.0,0.0,0.0,0.0
3,2,5,64,0.0,0.0,0.0,0.0
3,2,5,65,0.0,0.0,0.0,0.0
3,2,5,66,0.0,0.0,0.0,0.0
3,2,5,67,0.0,0.0,0.0,0.0
3,2,5,68,0.0,0.0,0.0,0.0
3,2,5,69,0.0,0.0,0.0,0.0
3,2,5,70,0.0,0.0,0.0,0.0
3,2,5,71,0.0,0.0,0.0,0.0
3,2,5,72,0.0,0.0,0.0,0.0
3,2,5,73,0.0,0.0,0.0,0.0
3,2,5,74,0.0,0.0,0.0,0.0
3,2,5,75,0.0,0.0,0.0,0.0
3,2,5,76,0.0,0.0,0.0,0.0
3,2,5,77,0.0,0.0,0.0,0.0
3,2,5,78,0.0,0.0,0.0,0.0
3,2,5,79,0.0,0.0,0.0,0.0
3,2,5,80,0.0,0.0,0.0,0.0
3,2,5,81,0.0,0.0,0.0,0.0
3,2,5,82,0.0,0.0,0.0,0.0
3,2,5,83,0.0,0.0,0.0,0.0
3,2,5,84,0.0,0.0,0.0,0.0
3,2,5,85,0.0,0.0,0.0,0.0
3,2,5,86,0.0,0.0,0.0,0.0
3,2,5,87,0.0,0.0,0.0,0.0
3,2,5,88,0.0,0.0,0.0,0.0
3,2,5,89,0.0,0.0,0.0,0.0
3,2,5,90,0.0,0.0,0.0,0.0
3,2,5,91,0.0,0.0,0.0,0.0
3,2,5,92,0.0,0.0,0.0,0.0
3,2,5,93,0.0,0.0,0.0,0.0
3,2,5,94,0.0,0.0,0.0,0.0
3,2,5,95,0.0,0.0,0.0,0.0
3,2,5,96,0.0,0.0,0.0,0.0
3,2,5,97,0.0,0.0,0.0,0.0
3,2,5,98,0.0,0.0,0.0,0.0
3,2,5,99,0.0,0.0,0.0,0.0
3,2,5,100,0.0,0.0,0.0,0.0
3,2,5,101,0.0,0.0,0.0,0.0
3,2,5,102,0.0,0.0,0.0,0.0
3,2,5,103,0.0,0.0,0.0,0.0
3,2,5,104,0.0,0.0,0.0,0.0
3,2,5,105,0.0,0.0,0.0,0.0
3,2,5,106,0.0,0.0,0.0,0.0
3,2,5,107,0.0,0.0,0.0,0.0
3,2,5,108,0.0,0.0,0.0,0.0
3,2,5,109,0.0,0.0,0.0,0.0
3,2,5,110,0.0,0.0,0.0,0.0
3,2,5,111,0.0,0.0,0.0,0.0
3,2,5,112,0.0,0.0,0.0,0.0
3,2,5,113,0.0,0.0,0.0,0.0
3,2,5,114,0.0,0.0,0.0,0.0
3,2,5,115,0.0,0.0,0.0,0.0
3,2,5,116,0.0,0.0,0.0,0.0
3,2,5,117,0.0,0.0,0.0,0.0
3,2,5,118,0.0,0.0,0.0,0.0
3,2,5,119,0.0,0.0,0.0,0.0
3,2,5,120,0.0,0.0,0.0,0.0
3,2,5,121,0.0,0.0,0.0,0.0
3,2,6,1,750.0,750.0,750.0,750.0
3,2,6,2,203.066511,203.066511,203.066511,203.066511
3,2,6,3,158.198392,158.198392,158.198392,158.198392
3,2,6,4,145.015576,145.015576,145.015576,145.015576
3,2,6,5,121.261075,121.261075,121.261075,121.261075
3,2,6,6,105.223555,105.223555,105.223555,105.223555
3,2,6,7,101.306965,101.306965,101.306965,101.306965
3,2,6,8,100.294841,100.294841,100.294841,100.294841
3,2,6,9,0.0,0.0,0.0,0.0
3,2,6,10,0.0,0.0,0.0,0.0
3,2,6,11,0.0,0.0,0.0,0.0
3,2,6,12,0.0,0.0,0.0,0.0
3,2,6,13,0.0,0.0,0.0,0.0
3,2,6,14,0.0,0.0,0.0,0.0
3,2,6,15,0.0,0.0,0.0,0.0
3,2,6,16,0.0,0.0,0.0,0.0
3,2,6,17,0.0,0.0,0.0,0.0
3,2,6,18,0.0,0.0,0.0,0.0
3,2,6,19,0.0,0.0,0.0,0.0
3,2,6,20,0.0,0.0,0.0,0.0
3,2,6,21,0.0,0.0,0.0,0.0
3,2,6,22,0.0,0.0,0.0,0.0
3,2,6,23,0.0,0.0,0.0,0.0
3,2,6,24,0.0,0.0,0.0,0.0
3,2,6,25,0.0,0.0,0.0,0.0
3,2,6,26,0.0,0.0,0.0,0.0
3,2,6,27,0.0,0.0,0.0,0.0
3,2,6,28,0.0,0.0,0.0,0.0
3,2,6,29,0.0,0.0,0.0,0.0
3,2,6,30,0.0,0.0,0.0,0.0
3,2,6,31,0.0,0.0,0.0,0.0
3,2,6,32,0.0,0.0,0.0,0.0
3,2,6,33,0.0,0.0,0.0,0.0
3,2,6,34,0.0,0.0,0.0,0.0
3,2,6,35,0.0,0.0,0.0,0.0
3,2,6,36,0.0,0.0,0.0,0.0
3,2,6,37,0.0,0.0,0.0,0.0
3,2,6,38,0.0,0.0,0.0,0.0
3,2,6,39,0.0,0.0,0.0,0.0
3,2,6,40,0.0,0.0,0.0,0.0
3,2,6,41,0.0,0.0,0.0,0.0
3,2,6,42,0.0,0.0,0.0,0.0
3,2,6,43,0.0,0.0,0.0,0.0
3,2,6,44,0.0,0.0,0.0,0.0
3,2,6,45,0.0,0.0,0.0,0.0
3,2,6,46,0.0,0.0,0.0,0.0
3,2,6,47,0.0,0.0,0.0,0.0
3,2,6,48,0.0,0.0,0.0,0.0
3,2,6,49,0.0,0.0,0.0,0.0
3,2,6,50,0.0,0.0,0.0,0.0
3,2,6,51,0.0,0.0,0.0,0.0
3,2,6,52,0.0,0.0,0.0,0.0
3,2,6,53,0.0,0.0,0.0,0.0
3,2,6,54,0.0,0.0,0.0,0.0
3,2,6,55,0.0,0.0,0.0,0.0
3,2,6,56,0.0,0.0,0.0,0.0
3,2,6,57,0.0,0.0,0.0,0.0
3,2,6,58,0.0,0.0,0.0,0.0
3,2,6,59,0.0,0.0,0.0,0.0
3,2,6,60,0.0,0.0,0.0,0.0
3,2,6,61,0.0,0.0,0.0,0.0
3,2,6,62,0.0,0.0,0.0,0.0
3,2,6,63,0.0,0.0,0.0,0.0
3,2,6,64,0.0,0.0,0.0,0.0
3,2,6,65,0.0,0.0,0.0,0.0
3,2,6,66,0.0,0.0,0.0,0.0
3,2,6,67,0.0,0.0,0.0,0.0
3,2,6,68,0.0,0.0,0.0,0.0
3,2,6,69,0.0,0.0,0.0,0.0
3,2,6,70,0.0,0.0,0.0,0.0
3,2,6,71,0.0,0.0,0.0,0.0
3,2,6,72,0.0,0.0,0.0,0.0
3,2,6,73,0.0,0.0,0.0,0.0
3,2,6,74,0.0,0.0,0.0,0.0
3,2,6,75,0.0,0.0,0.0,0.0
3,2,6,76,0.0,0.0,0.0,0.0
3,2,6,77,0.0,0.0,0.0,0.0
3,2,6,78,0.0,0.0,0.0,0.0
3,2,6,79,0.0,0.0,0.0,0.0
3,2,6,80,0.0,0.0,0.0,0.0
3,2,6,81,0.0,0.0,0.0,0.0
3,2,6,82,0.0,0.0,0.0,0.0
3,2,6,83,0.0,0.0,0.0,0.0
3,2,6,84,0.0,0.0,0.0,0.0
3,2,6,85,0.0,0.0,0.0,0.0
3,2,6,86,0.0,0.0,0.0,0.0
3,2,6,87,0.0,0.0,0.0,0.0
3,2,6,88,0.0,0.0,0.0,0.0
3,2,6,89,0.0,0.0,0.0,0.0
3,2,6,90,0.0,0.0,0.0,0.0
3,2,6,91,0.0,0.0,0.0,0.0
3,2,6,92,0.0,0.0,0.0,0.0
3,2,6,93,0.0,0.0,0.0,0.0
3,2,6,94,0.0,0.0,0.0,0.0
3,2,6,95,0.0,0.0,0.0,0.0
3,2,6,96,0.0,0.0,0.0,0.0
3,2,6,97,0.0,0.0,0.0,0.0
3,2,6,98,0.0,0.0,0.0,0.0
3,2,6,99,0.0,0.0,0.0,0.0
3,2,6,100,0.0,0.0,0.0,0.0
3,2,6,101,0.0,0.0,0.0,0.0
3,2,6,102,0.0,0.0,0.0,0.0
3,2,6,103,0.0,0.0,0.0,0.0
3,2,6,104,0.0,0.0,0.0,0.0
3,2,6,105,0.0,0.0,0.0,0.0
3,2,6,106,0.0,0.0,0.0,0.0
3,2,6,107,0.0,0.0,0.0,0.0
3,2,6,108,0.0,0.0,0.0,0.0
3,2,6,109,0.0,0.0,0.0,0.0
3,2,6,110,0.0,0.0,0.0,0.0
3,2,6,111,0.0,0.0,0.0,0.0
3,2,6,112,0.0,0.0,0.0,0.0
3,2,6,113,0.0,0.0,0.0,0.0
3,2,6,114,0.0,0.0,0.0,0.0
3,2,6,115,0.0,0.0,0.0,0.0
3,2,6,116,0.0,0.0,0.0,0.0
3,2,6,117,0.0,0.0,0.0,0.0
3,2,6,118,0.0,0.0,0.0,0.0
3,2,6,119,0.0,0.0,0.0,0.0
3,2,6,120,0.0,0.0,0.0,0.0
3,2,6,121,0.0,0.0,0.0,0.0
3,2,7,1,750.0,750.0,750.0,750.0
3,2,7,2,203.066463,203.066463,203.066463,203.066463
3,2,7,3,158.192972,158.192972,158.192972,158.192972
3,2,7,4,143.608345,143.608345,143.608345,143.608345
3,2,7,5,121.044639,121.044639,121.044639,121.044639
3,2,7,6,105.260985,105.260985,105.260985,105.260985
3,2,7,7,101.311159,101.311159,101.311159,101.311159
3,2,7,8,100.347649,100.347649,100.347649,100.347649
3,2,7,9,100.347649,100.347649,100.347649,100.347649
3,2,7,10,0.0,0.0,0.0,0.0
3,2,7,11,0.0,0.0,0.0,0.0
3,2,7,12,0.0,0.0,0.0,0.0
3,2,7,13,0.0,0.0,0.0,0.0
3,2,7,14,0.0,0.0,0.0,0.0
3,2,7,15,0.0,0.0,0.0,0.0
3,2,7,16,0.0,0.0,0.0,0.0
3,2,7,17,0.0,0.0,0.0,0.0
3,2,7,18,0.0,0.0,0.0,0.0
3,2,7,19,0.0,0.0,0.0,0.0
3,2,7,20,0.0,0.0,0.0,0.0
3,2,7,21,0.0,0.0,0.0,0.0
3,2,7,22,0.0,0.0,0.0,0.0
3,2,7,23,0.0,0.0,0.0,0.0
3,2,7,24,0.0,0.0,0.0,0.0
3,2,7,25,0.0,0.0,0.0,0.0
3,2,7,26,0.0,0.0,0.0,0.0
3,2,7,27,0.0,0.0,0.0,0.0
3,2,7,28,0.0,0.0,0.0,0.0
3,2,7,29,0.0,0.0,0.0,0.0
3,2,7,30,0.0,0.0,0.0,0.0
3,2,7,31,0.0,0.0,0.0,0.0
3,2,7,32,0.0,0.0,0.0,0.0
3,2,7,33,0.0,0.0,0.0,0.0
3,2,7,34,0.0,0.0,0.0,0.0
3,2,7,35,0.0,0.0,0.0,0.0
3,2,7,36,0.0,0.0,0.0,0.0
3,2,7,37,0.0,0.0,0.0,0.0
3,2,7,38,0.0,0.0,0.0,0.0
3,2,7,39,0.0,0.0,0.0,0.0
3,2,7,40,0.0,0.0,0.0,0.0
3,2,7,41,0.0,0.0,0.0,0.0
3,2,7,42,0.0,0.0,0.0,0.0
3,2,7,43,0.0,0.0,0.0,0.0
3,2,7,44,0.0,0.0,0.0,0.0
3,2,7,45,0.0,0.0,0.0,0.0
3,2,7,46,0.0,0.0,0.0,0.0
3,2,7,47,0.0,0.0,0.0,0.0
3,2,7,48,0.0,0.0,0.0,0.0
3,2,7,49,0.0,0.0,0.0,0.0
3,2,7,50,0.0,0.0,0.0,0.0
3,2,7,51,0.0,0.0,0.0,0.0
3,2,7,52,0.0,0.0,0.0,0.0
3,2,7,53,0.0,0.0,0.0,0.0
3,2,7,54,0.0,0.0,0.0,0.0
3,2,7,55,0.0,0.0,0.0,0.0
3,2,7,56,0.0,0.0,0.0,0.0
3,2,7,57,0.0,0.0,0.0,0.0
3,2,7,58,0.0,0.0,0.0,0.0
3,2,7,59,0.0,0.0,0.0,0.0
3,2,7,60,0.0,0.0,0.0,0.0
3,2,7,61,0.0,0.0,0.0,0.0
3,2,7,62,0.0,0.0,0.0,0.0
3,2,7,63,0.0,0.0,0.0,0.0
3,2,7,64,0.0,0.0,0.0,0.0
3,2,7,65,0.0,0.0,0.0,0.0
3,2,7,66,0.0,0.0,0.0,0.0
3,2,7,67,0.0,0.0,0.0,0.0
3,2,7,68,0.0,0.0,0.0,0.0
3,2,7,69,0.0,0.0,0.0,0.0
3,2,7,70,0.0,0.0,0.0,0.0
3,2,7,71,0.0,0.0,0.0,0.0
3,2,7,72,0.0,0.0,0.0,0.0
3,2,7,73,0.0,0.0,0.0,0.0
3,2,7,74,0.0,0.0,0.0,0.0
3,2,7,75,0.0,0.0,0.0,0.0
3,2,7,76,0.0,0.0,0.0,0.0
3,2,7,77,0.0,0.0,0.0,0.0
3,2,7,78,0.0,0.0,0.0,0.0
3,2,7,79,0.0,0.0,0.0,0.0
3,2,7,80,0.0,0.0,0.0,0.0
3,2,7,81,0.0,0.0,0.0,0.0
3,2,7,82,0.0,0.0,0.0,0.0
3,2,7,83,0.0,0.0,0.0,0.0
3,2,7,84,0.0,0.0,0.0,0.0
3,2,7,85,0.0,0.0,0.0,0.0
3,2,7,86,0.0,0.0,0.0,0.0
3,2,7,87,0.0,0.0,0.0,0.0
3,2,7,88,0.0,0.0,0.0,0.0
3,2,7,89,0.0,0.0,0.0,0.0
3,2,7,90,0.0,0.0,0.0,0.0
3,2,7,91,0.0,0.0,0.0,0.0
3,2,7,92,0.0,0.0,0.0,0.0
3,2,7,93,0.0,0.0,0.0,0.0
3,2,7,94,0.0,0.0,0.0,0.0
3,2,7,95,0.0,0.0,0.0,0.0
3,2,7,96,0.0,0.0,0.0,0.0
3,2,7,97,0.0,0.0,0.0,0.0
3,2,7,98,0.0,0.0,0.0,0.0
3,2,7,99,0.0,0.0,0.0,0.0
3,2,7,100,0.0,0.0,0.0,0.0
3,2,7,101,0.0,0.0,0.0,0.0
3,2,7,102,0.0,0.0,0.0,0.0
3,2,7,103,0.0,0.0,0.0,0.0
3,2,7,104,0.0,0.0,0.0,0.0
3,2,7,105,0.0,0.0,0.0,0.0
3,2,7,106,0.0,0.0,0.0,0.0
3,2,7,107,0.0,0.0,0.0,0.0
3,2,7,108,0.0,0.0,0.0,0.0
3,2,7,109,0.0,0.0,0.0,0.0
3,2,7,110,0.0,0.0,0.0,0.0
3,2,7,111,0.0,0.0,0.0,0.0
3,2,7,112,0.0,0.0,0.0,0.0
3,2,7,113,0.0,0.0,0.0,0.0
3,2,7,114,0.0,0.0,0.0,0.0
3,2,7,115,0.0,0.0,0.0,0.0
3,2,7,116,0.0,0.0,0.0,0.0
3,2,7,117,0.0,0.0,0.0,0.0
3,2,7,118,0.0,0.0,0.0,0.0
3,2,7,119,0.0,0.0,0.0,0.0
3,2,7,120,0.0,0.0,0.0,0.0
3,2,7,121,0.0,0.0,0.0,0.0
3,2,8,1,750.0,750.0,750.0,750.0
3,2,8,2,203.066458,203.066458,203.066458,203.066458
3,2,8,3,158.18777,158.18777,158.18777,158.18777
3,2,8,4,142.469781,142.469781,142.469781,142.469781
3,2,8,5,120.887474,120.887474,120.887474,120.887474
3,2,8,6,105.286841,105.286841,105.286841,105.286841
3,2,8,7,101.317131,101.317131,101.317131,101.317131
3,2,8,8,100.382842,100.382842,100.382842,100.382842
3,2,8,9,0.0,0.0,0.0,0.0
3,2,8,10,0.0,0.0,0.0,0.0
3,2,8,11,0.0,0.0,0.0,0.0
3,2,8,12,0.0,0.0,0.0,0.0
3,2,8,13,0.0,0.0,0.0,0.0
3,2,8,14,0.0,0.0,0.0,0.0
3,2,8,15,0.0,0.0,0.0,0.0
3,2,8,16,0.0,0.0,0.0,0.0
3,2,8,17,0.0,0.0,0.0,0.0
3,2,8,18,0.0,0.0,0.0,0.0
3,2,8,19,0.0,0.0,0.0,0.0
3,2,8,20,0.0,0.0,0.0,0.0
3,2,8,21,0.0,0.0,0.0,0.0
3,2,8,22,0.0,0.0,0.0,0.0
3,2,8,23,0.0,0.0,0.0,0.0
3,2,8,24,0.0,0.0,0.0,0.0
3,2,8,25,0.0,0.0,0.0,0.0
3,2,8,26,0.0,0.0,0.0,0.0
3,2,8,27,0.0,0.0,0.0,0.0
3,2,8,28,0.0,0.0,0.0,0.0
3,2,8,29,0.0,0.0,0.0,0.0
3,2,8,30,0.0,0.0,0.0,0.0
3,2,8,31,0.0,0.0,0.0,0.0
3,2,8,32,0.0,0.0,0.0,0.0
3,2,8,33,0.0,0.0,0.0,0.0
3,2,8,34,0.0,0.0,0.0,0.0
3,2,8,35,0.0,0.0,0.0,0.0
3,2,8,36,0.0,0.0,0.0,0.0
3,2,8,37,0.0,0.0,0.0,0.0
3,2,8,38,0.0,0.0,0.0,0.0
3,2,8,39,0.0,0.0,0.0,0.0
3,2,8,40,0.0,0.0,0.0,0.0
3,2,8,41,0.0,0.0,0.0,0.0
3,2,8,42,0.0,0.0,0.0,0.0
3,2,8,43,0.0,0.0,0.0,0.0
3,2,8,44,0.0,0.0,0.0,0.0
3,2,8,45,0.0,0.0,0.0,0.0
3,2,8,46,0.0,0.0,0.0,0.0
3,2,8,47,0.0,0.0,0.0,0.0
3,2,8,48,0.0,0.0,0.0,0.0
3,2,8,49,0.0,0.0,0.0,0.0
3,2,8,50,0.0,0.0,0.0,0.0
3,2,8,51,0.0,0.0,0.0,0.0
3,2,8,52,0.0,0.0,0.0,0.0
3,2,8,53,0.0,0.0,0.0,0.0
3,2,8,54,0.0,0.0,0.0,0.0
3,2,8,55,0.0,0.0,0.0,0.0
3,2,8,56,0.0,0.0,0.0,0.0
3,2,8,57,0.0,0.0,0.0,0.0
3,2,8,58,0.0,0.0,0.0,0.0
3,2,8,59,0.0,0.0,0.0,0.0
3,2,8,60,0.0,0.0,0.0,0.0
3,2,8,61,0.0,0.0,0.0,0.0
3,2,8,62,0.0,0.0,0.0,0.0
3,2,8,63,0.0,0.0,0.0,0.0
3,2,8,64,0.0,0.0,0.0,0.0
3,2,8,65,0.0,0.0,0.0,0.0
3,2,8,66,0.0,0.0,0.0,0.0
3,2,8,67,0.0,0.0,0.0,0.0
3,2,8,68,0.0,0.0,0.0,0.0
3,2,8,69,0.0,0.0,0.0,0.0
3,2,8,70,0.0,0.0,0.0,0.0
3,2,8,71,0.0,0.0,0.0,0.0
3,2,8,72,0.0,0.0,0.0,0.0
3,2,8,73,0.0,0.0,0.0,0.0
3,2,8,74,0.0,0.0,0.0,0.0
3,2,8,75,0.0,0.0,0.0,0.0
3,2,8,76,0.0,0.0,0.0,0.0
3,2,8,77,0.0,0.0,0.0,0.0
3,2,8,78,0.0,0.0,0.0,0.0
3,2,8,79,0.0,0.0,0.0,0.0
3,2,8,80,0.0,0.0,0.0,0.0
3,2,8,81,0.0,0.0,0.0,0.0
3,2,8,82,0.0,0.0,0.0,0.0
3,2,8,83,0.0,0.0,0.0,0.0
3,2,8,84,0.0,0.0,0.0,0.0
3,2,8,85,0.0,0.0,0.0,0.0
3,2,8,86,0.0,0.0,0.0,0.0
3,2,8,87,0.0,0.0,0.0,0.0
3,2,8,88,0.0,0.0,0.0,0.0
3,2,8,89,0.0,0.0,0.0,0.0
3,2,8,90,0.0,0.0,0.0,0.0
3,2,8,91,0.0,0.0,0.0,0.0
3,2,8,92,0.0,0.0,0.0,0.0
3,2,8,93,0.0,0.0,0.0,0.0
3,2,8,94,0.0,0.0,0.0,0.0
3,2,8,95,0.0,0.0,0.0,0.0
3,2,8,96,0.0,0.0,0.0,0.0
3,2,8,97,0.0,0.0,0.0,0.0
3,2,8,98,0.0,0.0,0.0,0.0
3,2,8,99,0.0,0.0,0.0,0.0
3,2,8,100,0.0,0.0,0.0,0.0
3,2,8,101,0.0,0.0,0.0,0.0
3,2,8,102,0.0,0.0,0.0,0.0
3,2,8,103,0.0,0.0,0.0,0.0
3,2,8,104,0.0,0.0,0.0,0.0
3,2,8,105,0.0,0.0,0.0,0.0
3,2,8,106,0.0,0.0,0.0,0.0
3,2,8,107,0.0,0.0,0.0,0.0
3,2,8,108,0.0,0.0,0.0,0.0
3,2,8,109,0.0,0.0,0.0,0.0
3,2,8,110,0.0,0.0,0.0,0.0
3,2,8,111,0.0,0.0,0.0,0.0
3,2,8,112,0.0,0.0,0.0,0.0
3,2,8,113,0.0,0.0,0.0,0.0
3,2,8,114,0.0,0.0,0.0,0.0
3,2,8,115,0.0,0.0,0.0,0.0
3,2,8,116,0.0,0.0,0.0,0.0
3,2,8,117,0.0,0.0,0.0,0.0
3,2,8,118,0.0,0.0,0.0,0.0
3,2,8,119,0.0,0.0,0.0,0.0
3,2,8,120,0.0,0.0,0.0,0.0
3,2,8,121,0.0,0.0,0.0,0.0
3,2,9,1,750.0,750.0,750.0,750.0
3,2,9,2,203.066458,203.066458,203.066458,203.066458
3,2,9,3,158.182742,158.182742,158.182742,158.182742
3,2,9,4,141.529663,141.529663,141.529663,141.529663
3,2,9,5,120.764416,120.764416,120.764416,120.764416
3,2,9,6,105.306056,105.306056,105.306056,105.306056
3,2,9,7,101.324438,101.324438,101.324438,101.324438
3,2,9,8,100.407671,100.407671,100.407671,100.407671
3,2,9,9,100.407671,100.407671,100.407671,100.407671
3,2,9,10,0.0,0.0,0.0,0.0
3,2,9,11,0.0,0.0,0.0,0.0
3,2,9,12,0.0,0.0,0.0,0.0
3,2,9,13,0.0,0.0,0.0,0.0
3,2,9,14,0.0,0.0,0.0,0.0
3,2,9,15,0.0,0.0,0.0,0.0
3,2,9,16,0.0,0.0,0.0,0.0
3,2,9,17,0.0,0.0,0.0,0.0
3,2,9,18,0.0,0.0,0.0,0.0
3,2,9,19,0.0,0.0,0.0,0.0
3,2,9,20,0.0,0.0,0.0,0.0
3,2,9,21,0.0,0.0,0.0,0.0
3,2,9,22,0.0,0.0,0.0,0.0
3,2,9,23,0.0,0.0,0.0,0.0
3,2,9,24,0.0,0.0,0.0,0.0
3,2,9,25,0.0,0.0,0.0,0.0
3,2,9,26,0.0,0.0,0.0,0.0
3,2,9,27,0.0,0.0,0.0,0.0
3,2,9,28,0.0,0.0,0.0,0.0
3,2,9,29,0.0,0.0,0.0,0.0
3,2,9,30,0.0,0.0,0.0,0.0
3,2,9,31,0.0,0.0,0.0,0.0
3,2,9,32,0.0,0.0,0.0,0.0
3,2,9,33,0.0,0.0,0.0,0.0
3,2,9,34,0.0,0.0,0.0,0.0
3,2,9,35,0.0,0.0,0.0,0.0
3,2,9,36,0.0,0.0,0.0,0.0
3,2,9,37,0.0,0.0,0.0,0.0
3,2,9,38,0.0,0.0,0.0,0.0
3,2,9,39,0.0,0.0,0.0,0.0
3,2,9,40,0.0,0.0,0.0,0.0
3,2,9,41,0.0,0.0,0.0,0.0
3,2,9,42,0.0,0.0,0.0,0.0
3,2,9,43,0.0,0.0,0.0,0.0
3,2,9,44,0.0,0.0,0.0,0.0
3,2,9,45,0.0,0.0,0.0,0.0
3,2,9,46,0.0,0.0,0.0,0.0
3,2,9,47,0.0,0.0,0.0,0.0
3,2,9,48,0.0,0.0,0.0,0.0
3,2,9,49,0.0,0.0,0.0,0.0
3,2,9,50,0.0,0.0,0.0,0.0
3,2,9,51,0.0,0.0,0.0,0.0
3,2,9,52,0.0,0.0,0.0,0.0
